90.420414,23.776183,0.0 
90.419272,23.774416,0.0 
90.419100,23.773827,0.0 
90.418671,23.772531,0.0 
90.418714,23.771706,0.0 
90.419143,23.771470,0.0 
90.419358,23.771235,0.0 
90.420045,23.771078,0.0 
90.420559,23.771038,0.0 
90.421074,23.771156,0.0 
90.421804,23.771353,0.0 
90.422147,23.771353,0.0 
90.422534,23.770881,0.0 
90.422662,23.770135,0.0 
90.422448,23.768957,0.0 
90.422405,23.768171,0.0 
90.424121,23.767307,0.0 
90.427855,23.765658,0.0 
90.433649,23.763576,0.0 
90.438112,23.762987,0.0 
90.437683,23.765343,0.0 
90.437400,23.768721,0.0 
90.436971,23.774730,0.0 
90.437743,23.780228,0.0 
90.440361,23.787297,0.0 
90.440833,23.789653,0.0 
90.439631,23.790988,0.0 
90.437443,23.792284,0.0 
90.436670,23.795151,0.0 
90.436928,23.798174,0.0 
90.435769,23.800138,0.0 
90.435855,23.801316,0.0 
90.435640,23.801747,0.0 
90.435039,23.801905,0.0 
90.434782,23.801355,0.0 
90.434267,23.801316,0.0 
90.433966,23.801787,0.0 
90.434310,23.802022,0.0 
90.434481,23.801905,0.0 
90.434696,23.802258,0.0 
90.434911,23.802572,0.0 
90.435640,23.802376,0.0 
90.435726,23.803240,0.0 
90.435125,23.803632,0.0 
90.435297,23.804182,0.0 
90.435620,23.804807,0.0 
90.436350,23.805239,0.0 
90.436736,23.807673,0.0 
90.436565,23.808459,0.0 
90.435578,23.808339,0.0 
90.435020,23.808182,0.0 
90.434333,23.807829,0.0 
90.433603,23.807318,0.0 
90.433260,23.807083,0.0 
90.432016,23.806769,0.0 
90.430814,23.806219,0.0 
90.429355,23.805748,0.0 
90.428754,23.805394,0.0 
90.428282,23.805434,0.0 
90.428282,23.805865,0.0 
90.428282,23.806140,0.0 
90.428067,23.806376,0.0 
90.427724,23.806297,0.0 
90.426866,23.806415,0.0 
90.426222,23.806965,0.0 
90.421845,23.809046,0.0 
90.421429,23.809337,0.0 """


Banani = """90.402896,23.803782,0.0 
90.403883,23.803801,0.0 
90.404334,23.803585,0.0 
90.404291,23.802741,0.0 
90.404656,23.802506,0.0 
90.404613,23.802152,0.0 
90.406608,23.802211,0.0 
90.406930,23.801465,0.0 
90.407917,23.800955,0.0 
90.407424,23.800267,0.0 
90.407338,23.799521,0.0 
90.407359,23.799305,0.0 
90.407316,23.798010,0.0 
90.407767,23.797558,0.0 
90.408411,23.797244,0.0 
90.408904,23.796792,0.0 
90.409226,23.795987,0.0 
90.409419,23.794358,0.0 
90.409526,23.793671,0.0 
90.409634,23.793612,0.0 
90.409720,23.793121,0.0 
90.409720,23.792650,0.0 
90.409720,23.791786,0.0 
90.409677,23.790883,0.0 
90.410599,23.790490,0.0 
90.411265,23.790215,0.0 
90.411479,23.789822,0.0 
90.411565,23.788526,0.0 
90.410471,23.787957,0.0 
90.404720,23.788782,0.0 
90.404355,23.786583,0.0 
90.403218,23.786229,0.0 
90.402960,23.785778,0.0 
90.402639,23.785542,0.0 
90.402445,23.785640,0.0 
90.402252,23.786013,0.0 
90.402124,23.786406,0.0 
90.401780,23.786681,0.0 
90.401287,23.786799,0.0 
90.400707,23.786799,0.0 
90.399870,23.786995,0.0 
90.400622,23.791040,0.0 
90.401587,23.797325,0.0 
90.402681,23.803686,0.0 
90.402767,23.803765,0.0 
90.402832,23.803804,0.0 """


Banasree = """90.424601,23.766688,0.0 
90.425717,23.766256,0.0 
90.428592,23.764763,0.0 
90.431596,23.763506,0.0 
90.432326,23.763310,0.0 
90.435287,23.762682,0.0 
90.440394,23.762289,0.0 
90.441939,23.762053,0.0 
90.441381,23.760286,0.0 
90.441381,23.757575,0.0 
90.434986,23.759382,0.0 
90.433398,23.759736,0.0 
90.427390,23.760561,0.0 
90.423185,23.764410,0.0 
90.424429,23.766688,0.0 """


BANGSHAL = """90.411553,23.714093,0.0 
90.411601,23.718490,0.0 
90.411768,23.720615,0.0 
90.411849,23.722894,0.0 
90.405669,23.723012,0.0 
90.401421,23.723523,0.0 
90.400219,23.723680,0.0 
90.395412,23.724505,0.0 
90.395842,23.723051,0.0 
90.395498,23.721598,0.0 
90.395851,23.720218,0.0 
90.395851,23.720218,0.0 
90.394855,23.718494,0.0 
90.395627,23.716568,0.0 
90.396485,23.716490,0.0 
90.394425,23.711775,0.0 
90.394898,23.711500,0.0 
90.399413,23.710946,0.0 
90.402718,23.709335,0.0 
90.403395,23.712954,0.0 
90.406313,23.714329,0.0 
90.407858,23.714800,0.0 
90.409446,23.714368,0.0 
90.411506,23.713936,0.0 """


Baridhara = """90.420981,23.809557,0.0 
90.419607,23.808733,0.0 
90.419006,23.808458,0.0 
90.418706,23.807830,0.0 
90.416303,23.806966,0.0 
90.415917,23.806691,0.0 
90.416303,23.806338,0.0 
90.416904,23.806102,0.0 
90.417547,23.804807,0.0 
90.418019,23.802451,0.0 
90.417934,23.800213,0.0 
90.417977,23.799152,0.0 
90.418620,23.797228,0.0 
90.419994,23.795932,0.0 
90.421710,23.794048,0.0 
90.426602,23.794951,0.0 
90.425444,23.798642,0.0 
90.425487,23.799427,0.0 
90.425959,23.800566,0.0 
90.426517,23.801940,0.0 
90.424371,23.801705,0.0 
90.422912,23.801430,0.0 
90.421968,23.805749,0.0 
90.421538,23.808772,0.0 
90.421429,23.809337,0.0 
90.421195,23.809740,0.0 """


Basabo = """90.426797,23.743704,0.0 
